"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-15 14:01:00",1760536860990,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/anime-poster-maker","GET","",200,"xlzrd-1760536860912-45847a578fb5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S69YTZYKE7JWA6N73SMQ","23OZ9kMVs6vS",-1
"2025-10-15 14:01:00",1760536860898,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/social-media-poster","GET","",200,"6smvj-1760536860822-c7f5922d1d74","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S6722P4HRXS90Q1NV1RM","23OZ9kMVs6vS",-1
"2025-10-15 14:01:00",1760536860225,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/kindle-cover-creator","GET","",200,"6smvj-1760536859648-28bb68240e31","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","PRERENDER","static","/en/tools/kindle-cover-creator","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","","",-1
"2025-10-15 14:01:00",1760536860223,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/wattpad-cover-maker","GET","",200,"xlzrd-1760536859648-38dc7df1aa3b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","PRERENDER","static","/en/tools/wattpad-cover-maker","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","","",-1
"2025-10-15 14:01:00",1760536860162,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/book-cover-creator","GET","",200,"9qv6k-1760536859556-f0a96c4ddcb3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","PRERENDER","static","/en/tools/book-cover-creator","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","","",-1
"2025-10-15 14:01:00",1760536860000,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/discord-banner-maker","GET","",200,"xlzrd-1760536859424-8c7773a120df","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","PRERENDER","static","/en/tools/discord-banner-maker","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","","",-1
"2025-10-15 14:00:59",1760536859732,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/wattpad-cover-maker","GET","",200,"xlzrd-1760536859648-38dc7df1aa3b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S52MCS4ZGZKM1RH013BQ","23OZ9kMVs6vS",-1
"2025-10-15 14:00:59",1760536859724,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/kindle-cover-creator","GET","",200,"6smvj-1760536859648-28bb68240e31","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S52DPEB5QBNTKNFJJTK5","bqgwlfMRm465",-1
"2025-10-15 14:00:59",1760536859630,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/book-cover-creator","GET","",200,"9qv6k-1760536859556-f0a96c4ddcb3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S4ZETJ9CY8ZWXX0KKS7P","bqgwlfMRm465",-1
"2025-10-15 14:00:59",1760536859511,"covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app/en/tools/discord-banner-maker","GET","",200,"xlzrd-1760536859424-8c7773a120df","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","preview","credits","","edge-middleware","/src/middleware","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","covergen-git-credits-jeff-lees-projects-92a56a05.vercel.app","dpl_DBAS1H1sWn5NyheLwSmvUDte2QkN",-1,"iad1",-1,-1,"","prj_Sbvh6SwMzvZvs947NmAyTf7jX90k","","","01K7M2S4VQAD3R3JABC1G0A632","bqgwlfMRm465",-1
